,page_id,title,attribute,text_offset_start_line_id,text_offset_start_offset,text_text,html_offset_start_line_id,html_offset_start_offset,html_text,text_offset_end_line_id,text_offset_end_offset,html_offset_end_line_id,html_offset_end_offset,system_03011,system_10011,system_05010,system_07011,system_02010,system_01011,text_offset_start,text_offset_end,html_offset_start,html_offset_end,correct,cleaned_text,crowd_ans,page_id_x,count_yes_x,count_no_x,count_na_x,MV,page_id_y,count_yes_y,count_no_y,count_na_y
3876,881742.0,ヴェッテルン湖,動物,68,105,ホワイトフィッシュ,68,948,ホワイトフィッシュ,68,114,68,957,True,,True,True,True,,3521,3530,11309,11318,True,ホワイトフィッシュ,"yes,yes,yes,yes,yes,yes,yes,yes,yes,yes",,,,,,,,,
3877,881742.0,ヴェッテルン湖,植物,61,48,マツ,61,256,マツ,61,50,61,258,True,True,,,True,,3061,3063,9303,9305,True,マツ,"no,no,yes,yes,yes,yes,yes,no,yes,yes",,,,,,,,,
3878,881742.0,ヴェッテルン湖,動物,68,28,ミジンコ,68,302,ミジンコ,68,32,68,306,,,,,True,,3444,3448,10663,10667,,ミジンコ,"yes,yes,yes,yes,yes,yes,yes,yes,yes,yes",,,,,,,,,
3879,881742.0,ヴェッテルン湖,別名,68,28,ミジンコ類,68,302,ミジンコ類,68,33,68,307,,True,,,,,3444,3449,10663,10668,,ミジンコ類,"no,no,no,no,no,no,no,no,no,no",,,,,,,,,
3880,881742.0,ヴェッテルン湖,動物,68,28,ミジンコ類,68,302,ミジンコ類,68,33,68,307,True,,,,,,3444,3449,10663,10668,True,ミジンコ類,"yes,yes,yes,yes,yes,yes,yes,yes,yes,yes",,,,,,,,,
3881,881742.0,ヴェッテルン湖,別名,68,60,ミミズ,68,674,ミミズ,68,63,68,677,,True,,,,,3476,3479,11035,11038,,ミミズ,"no,no,no,no,yes,no,no,no,no,no",,,,,,,,,
3882,881742.0,ヴェッテルン湖,動物,68,60,ミミズ,68,674,ミミズ,68,63,68,677,True,,True,True,True,,3476,3479,11035,11038,True,ミミズ,"yes,yes,yes,yes,yes,yes,yes,no,yes,yes",,,,,,,,,
3883,881742.0,ヴェッテルン湖,湖岸の地域区分,60,19,モータラ,60,210,モータラ,60,23,60,214,,,,,True,,2811,2815,7479,7483,,モータラ,"no,yes,yes,yes,no,no,no,yes,yes,yes",,,,,,,,,
3884,881742.0,ヴェッテルン湖,流入・流出河川,60,29,モータラ川,60,320,モータラ川,60,34,60,325,True,True,True,True,True,,2821,2826,7589,7594,True,モータラ川,"yes,yes,yes,yes,yes,no,yes,yes,yes,yes",,,,,,,,,
3885,881742.0,ヴェッテルン湖,湖岸の地域区分,60,19,モータラ市,60,210,モータラ市,60,24,60,215,True,,,,,,2811,2816,7479,7484,True,モータラ市,"no,no,yes,yes,yes,yes,yes,nan,yes,yes",,,,,,,,,
3886,881742.0,ヴェッテルン湖,所在地,60,125,ユー,60,868,ユー,60,127,60,870,,,,,True,,2917,2919,8137,8139,,ユー,"no,no,yes,yes,no,yes,no,yes,yes,no",,,,,,,,,
3887,881742.0,ヴェッテルン湖,湖岸の地域区分,60,125,ユー,60,868,ユー,60,127,60,870,True,True,,,True,,2917,2919,8137,8139,True,ユー,"yes,no,yes,yes,yes,yes,yes,yes,yes,yes",,,,,,,,,
3888,881742.0,ヴェッテルン湖,動物,60,116,ヨンショーピング,60,782,ヨンショーピング,60,124,60,790,,,True,,,,2908,2916,8051,8059,,ヨンショーピング,"no,no,no,no,no,no,no,no,no,no",,,,,,,,,
3889,881742.0,ヴェッテルン湖,所在地,60,116,ヨンショーピング,60,782,ヨンショーピング,60,124,60,790,,,,,True,,2908,2916,8051,8059,,ヨンショーピング,"yes,yes,yes,no,no,yes,yes,no,yes,yes",,,,,,,,,
3890,881742.0,ヴェッテルン湖,湖岸の地域区分,60,116,ヨンショーピング,60,782,ヨンショーピング,60,124,60,790,True,True,,,True,,2908,2916,8051,8059,True,ヨンショーピング,"yes,yes,yes,yes,yes,yes,yes,yes,yes,yes",,,,,,,,,
3891,881742.0,ヴェッテルン湖,動物,60,109,ヴァドステナ,60,650,ヴァドステナ,60,115,60,656,,,True,,,,2901,2907,7919,7925,,ヴァドステナ,"no,no,no,no,no,yes,no,yes,no,no",,,,,,,,,
3892,881742.0,ヴェッテルン湖,島,60,109,ヴァドステナ,60,650,ヴァドステナ,60,115,60,656,,,,,True,,2901,2907,7919,7925,,ヴァドステナ,"no,no,no,no,no,yes,no,no,no,no",,,,,,,,,
3893,881742.0,ヴェッテルン湖,湖岸の地域区分,60,109,ヴァドステナ,60,650,ヴァドステナ,60,115,60,656,True,True,,,True,,2901,2907,7919,7925,True,ヴァドステナ,"no,yes,no,yes,no,yes,yes,yes,yes,no",,,,,,,,,
3894,881742.0,ヴェッテルン湖,名前の謂れ,56,0,ヴェ,56,3,ヴェ,56,2,56,5,,True,,,,,2500,2502,6722,6724,,ヴェ,"no,no,yes,no,yes,no,no,no,no,no",,,,,,,,,
3895,881742.0,ヴェッテルン湖,所在地,60,168,ヴェステルイェートランド,60,1356,ヴェステルイェートランド,60,180,60,1368,,,,,True,,2960,2972,8625,8637,,ヴェステルイェートランド,"yes,no,yes,yes,yes,no,yes,no,yes,yes",,,,,,,,,
3896,881742.0,ヴェッテルン湖,湖岸の地域区分,60,168,ヴェステルイェートランド,60,1356,ヴェステルイェートランド,60,180,60,1368,True,,,,,,2960,2972,8625,8637,,ヴェステルイェートランド,"yes,yes,yes,yes,yes,yes,yes,yes,no,yes",,,,,,,,,
3897,881742.0,ヴェッテルン湖,湖岸の地域区分,60,168,ヴェステルイェートランド地方,60,1356,ヴェステルイェートランド地方,60,182,60,1370,,True,,True,True,,2960,2974,8625,8639,,ヴェステルイェートランド地方,"yes,yes,yes,yes,yes,yes,no,yes,yes,no",,,,,,,,,
3898,881742.0,ヴェッテルン湖,所在地,60,168,ヴェステルイェートランド地方、ネルケ地方、エステルイェートランド地方、スモーランド地方に取り囲まれている,60,1356,"ヴェステルイェートランド地方</a>、<a href=""/index.php/%E3%83%8D%E3%83%AB%E3%82%B1%E5%9C%B0%E6%96%B9"" title=""ネルケ地方"">ネルケ地方</a>、<a href=""/index.php/%E3%82%A8%E3%82%B9%E3%83%86%E3%83%AB%E3%82%A4%E3%82%A7%E3%83%BC%E3%83%88%E3%83%A9%E3%83%B3%E3%83%89%E5%9C%B0%E6%96%B9"" title=""エステルイェートランド地方"">エステルイェートランド地方</a>、<a href=""/index.php/%E3%82%B9%E3%83%A2%E3%83%BC%E3%83%A9%E3%83%B3%E3%83%89%E5%9C%B0%E6%96%B9"" title=""スモーランド地方"">スモーランド地方</a>に取り囲まれている",60,220,60,1777,,True,,,,,2960,3012,8625,9046,True,ヴェステルイェートランド地方、ネルケ地方、エステルイェートランド地方、スモーランド地方に取り囲まれている,"yes,yes,no,no,yes,yes,yes,yes,yes,yes",,,,,,,,,
3899,881742.0,ヴェッテルン湖,別名,68,139,ヴェッテルンイワナ,68,1101,ヴェッテルンイワナ,68,148,68,1110,,True,,,,,3555,3564,11462,11471,,ヴェッテルンイワナ,"no,no,no,no,no,no,yes,no,no,no",,,,,,,,,
3900,881742.0,ヴェッテルン湖,動物,68,139,ヴェッテルンイワナ,68,1101,ヴェッテルンイワナ,68,148,68,1110,True,,,,,,3555,3564,11462,11471,True,ヴェッテルンイワナ,"yes,no,yes,yes,yes,yes,yes,yes,yes,yes",,,,,,,,,
3901,881742.0,ヴェッテルン湖,別名,36,0,ヴェッテルン湖,36,6,ヴェッテルン湖,36,7,36,13,,,,True,,,2317,2324,4632,4639,,ヴェッテルン湖,"no,no,no,no,no,nan,no,no,no,no",,,,,,,,,
3902,881742.0,ヴェッテルン湖,別名,36,71,ヴェーネルン湖,36,326,ヴェーネルン湖,36,78,36,333,,,,True,,,2388,2395,4952,4959,,ヴェーネルン湖,"yes,no,no,no,yes,no,no,no,no,yes",,,,,,,,,
3903,881742.0,ヴェッテルン湖,種類,36,25,ヴェーネルン湖,36,136,ヴェーネルン湖,36,32,36,143,,,,True,,,2342,2349,4762,4769,,ヴェーネルン湖,"no,yes,no,no,no,no,yes,no,no,no",,,,,,,,,
3904,881742.0,ヴェッテルン湖,所在地,36,71,ヴェーネルン湖の東,36,326,ヴェーネルン湖の東,36,80,36,335,True,True,,,,,2388,2397,4952,4961,True,ヴェーネルン湖の東,"yes,yes,yes,yes,no,yes,yes,yes,yes,yes",,,,,,,,,
3905,881742.0,ヴェッテルン湖,名前の謂れ,56,12,"一説ではスウェーデン語の「水」にあたる""vatten""に基づくものとされている。しかしながら、この起源は不明確で論争の中にある。森または湖の精を意味する古代の言葉""vätter""が湖の名前の起源だとも提唱されている",56,15,"一説ではスウェーデン語の「水」にあたる""vatten""に基づくものとされている。しかしながら、この起源は不明確で論争の中にある。森または湖の精を意味する古代の言葉""vätter""が湖の名前の起源だとも提唱されている",56,119,56,122,,,,,True,,2512,2619,6734,6841,,"一説ではスウェーデン語の「水」にあたる""vatten""に基づくものとされている。しかしながら、この起源は不明確で論争の中にある。森または湖の精を意味する古代の言葉""vätter""が湖の名前の起源だとも提唱されている","yes,yes,yes,yes,yes,yes,yes,no,yes,yes",,,,,,,,,
3906,881742.0,ヴェッテルン湖,別名,68,67,二,68,801,二,68,68,68,802,,True,,,,,3483,3484,11162,11163,,二,"no,no,no,no,no,no,no,no,no,no",,,,,,,,,
3907,881742.0,ヴェッテルン湖,動物,68,67,二枚貝,68,801,二枚貝,68,70,68,804,True,,,True,True,,3483,3486,11162,11165,True,二枚貝,"yes,no,yes,yes,yes,yes,yes,yes,yes,no",,,,,,,,,
3908,881742.0,ヴェッテルン湖,別名,68,153,北極イワナ,68,1218,北極イワナ,68,158,68,1223,,True,,,,,3569,3574,11579,11584,,北極イワナ,"no,no,no,no,no,no,no,no,no,no",,,,,,,,,
3909,881742.0,ヴェッテルン湖,動物,68,153,北極イワナ,68,1218,北極イワナ,68,158,68,1223,True,,,,True,,3569,3574,11579,11584,True,北極イワナ,"yes,yes,no,yes,yes,yes,yes,yes,yes,yes",,,,,,,,,
3910,881742.0,ヴェッテルン湖,座標・緯度,86,24,北緯58.400度,86,695,北緯58.400度,86,33,86,704,True,,True,True,True,,4177,4186,14185,14194,,北緯58400度,"yes,yes,nan,yes,yes,nan,yes,yes,yes,yes",,,,,,,,,
3911,881742.0,ヴェッテルン湖,座標・緯度,86,4,北緯58度24分,86,497,北緯58度24分,86,12,86,505,True,,True,True,True,,4157,4165,13987,13995,,北緯58度24分,"yes,yes,yes,yes,yes,no,yes,yes,yes,yes",,,,,,,,,
3912,881742.0,ヴェッテルン湖,国内位置,36,68,南部,36,323,南部,36,70,36,325,,,,,True,,2385,2387,4949,4951,,南部,"no,yes,yes,no,no,nan,yes,no,yes,no",,,,,,,,,
3913,881742.0,ヴェッテルン湖,別名,78,48,家禽類,78,51,家禽類,78,51,78,54,,True,,,,,4046,4049,12803,12806,,家禽類,"no,no,no,no,yes,yes,no,no,no,no",,,,,,,,,
3914,881742.0,ヴェッテルン湖,所在地,59,52,島,59,197,島,59,53,59,198,,,,,True,,2678,2679,7151,7152,,島,"no,no,no,no,no,no,no,no,no,no",,,,,,,,,
3915,881742.0,ヴェッテルン湖,座標・経度,86,34,東経14.600度,86,705,東経14.600度,86,43,86,714,True,,True,True,True,,4187,4196,14195,14204,,東経14600度,"yes,yes,yes,yes,yes,yes,yes,yes,yes,yes",,,,,,,,,
3916,881742.0,ヴェッテルン湖,座標・経度,86,13,東経14度36分,86,537,東経14度36分,86,21,86,545,True,,True,True,True,,4166,4174,14027,14035,,東経14度36分,"yes,yes,no,yes,no,yes,yes,yes,yes,yes",,,,,,,,,
3917,881742.0,ヴェッテルン湖,動物,78,12,林業,78,15,林業,78,14,78,17,,,,True,,,4010,4012,12767,12769,,林業,"no,yes,no,no,no,no,no,no,no,no",,,,,,,,,
3918,881742.0,ヴェッテルン湖,産業,78,12,林業,78,15,林業,78,14,78,17,True,True,,,True,,4010,4012,12767,12769,,林業,"yes,yes,yes,yes,yes,yes,yes,yes,yes,yes",,,,,,,,,
3919,881742.0,ヴェッテルン湖,名前の謂れ,56,76,森または湖の精を意味する,56,79,森または湖の精を意味する,56,88,56,91,True,,,,,,2576,2588,6798,6810,,森または湖の精を意味する,"yes,yes,yes,no,yes,yes,yes,yes,yes,yes",,,,,,,,,
3920,881742.0,ヴェッテルン湖,名前の謂れ,56,76,"森または湖の精を意味する古代の言葉""vätter""",56,79,"森または湖の精を意味する古代の言葉""vätter""",56,101,56,104,,,,True,,,2576,2601,6798,6823,True,"森または湖の精を意味する古代の言葉""vätter""","yes,no,yes,yes,yes,yes,yes,yes,yes,yes",,,,,,,,,
3921,881742.0,ヴェッテルン湖,名前の謂れ,56,76,"森または湖の精を意味する古代の言葉""vätter""が湖の名前の起源だとも提唱されている",56,79,"森または湖の精を意味する古代の言葉""vätter""が湖の名前の起源だとも提唱されている",56,119,56,122,,True,,,,,2576,2619,6798,6841,,"森または湖の精を意味する古代の言葉""vätter""が湖の名前の起源だとも提唱されている","yes,yes,yes,yes,yes,yes,yes,yes,yes,yes",,,,,,,,,
3922,881742.0,ヴェッテルン湖,水質（淡水・汽水）,36,93,淡水湖,36,348,淡水湖,36,96,36,351,,True,,,,,2410,2413,4974,4977,True,淡水湖,"yes,yes,yes,yes,no,yes,yes,yes,yes,yes",,,,,,,,,
3923,881742.0,ヴェッテルン湖,種類,36,93,淡水湖,36,348,淡水湖,36,96,36,351,True,True,True,True,True,,2410,2413,4974,4977,True,淡水湖,"yes,yes,yes,yes,yes,yes,yes,yes,yes,yes",,,,,,,,,
3924,881742.0,ヴェッテルン湖,種類,36,51,湖,36,302,湖,36,52,36,303,,,,True,True,,2368,2369,4928,4929,True,湖,"no,yes,no,yes,yes,yes,yes,no,yes,yes",,,,,,,,,
3925,881742.0,ヴェッテルン湖,産業,75,81,漁業,75,88,漁業,75,83,75,90,True,True,True,True,True,,3984,3986,12668,12670,,漁業,"yes,yes,yes,yes,yes,yes,yes,yes,yes,yes",,,,,,,,,
3926,881742.0,ヴェッテルン湖,別名,78,42,牛,78,45,牛,78,43,78,46,,True,,,,,4040,4041,12797,12798,,牛,"no,no,no,no,no,no,no,no,no,no",,,,,,,,,
3927,881742.0,ヴェッテルン湖,動物,78,42,牛,78,45,牛,78,43,78,46,True,,,True,True,,4040,4041,12797,12798,,牛,"yes,no,yes,no,yes,yes,yes,yes,yes,yes",,,,,,,,,
3928,881742.0,ヴェッテルン湖,別名,68,56,甲,68,605,甲,68,57,68,606,,True,,,,,3472,3473,10966,10967,,甲,"no,no,no,no,no,no,no,no,no,no",,,,,,,,,
3929,881742.0,ヴェッテルン湖,動物,68,56,甲殻類,68,605,甲殻類,68,59,68,608,,,,True,,,3472,3475,10966,10969,,甲殻類,"yes,yes,yes,yes,yes,yes,yes,yes,no,yes",,,,,,,,,
3930,881742.0,ヴェッテルン湖,別名,78,44,羊,78,47,羊,78,45,78,48,,True,,,,,4042,4043,12799,12800,,羊,"no,no,no,no,no,no,no,no,no,no",,,,,,,,,
3931,881742.0,ヴェッテルン湖,動物,78,44,羊,78,47,羊,78,45,78,48,True,,,True,True,,4042,4043,12799,12800,,羊,"no,yes,yes,yes,yes,yes,no,yes,yes,yes",,,,,,,,,
3932,881742.0,ヴェッテルン湖,産業,78,15,製紙業,78,18,製紙業,78,18,78,21,True,True,,,True,,4013,4016,12770,12773,,製紙業,"yes,yes,yes,yes,yes,no,yes,yes,yes,yes",,,,,,,,,
3933,881742.0,ヴェッテルン湖,産業,78,8,製造業,78,11,製造業,78,11,78,14,True,True,,,True,,4006,4009,12763,12766,,製造業,"yes,yes,no,yes,yes,yes,yes,yes,yes,yes",,,,,,,,,
3934,881742.0,ヴェッテルン湖,名前の謂れ,56,8,"語源は、一説ではスウェーデン語の「水」にあたる""vatten""に基づくものとされている",56,11,"語源は、一説ではスウェーデン語の「水」にあたる""vatten""に基づくものとされている",56,51,56,54,,True,,,,,2508,2551,6730,6773,,"語源は、一説ではスウェーデン語の「水」にあたる""vatten""に基づくものとされている","nan,yes,yes,no,yes,yes,yes,yes,yes,yes",,,,,,,,,
3935,881742.0,ヴェッテルン湖,別名,78,46,豚,78,49,豚,78,47,78,50,,True,,,,,4044,4045,12801,12802,,豚,"no,yes,no,no,no,no,no,no,no,no",,,,,,,,,
3936,881742.0,ヴェッテルン湖,動物,78,46,豚,78,49,豚,78,47,78,50,True,,,True,True,,4044,4045,12801,12802,,豚,"yes,yes,yes,yes,no,yes,yes,no,yes,yes",,,,,,,,,
3937,881742.0,ヴェッテルン湖,産業,61,75,農業,61,287,農業,61,77,61,289,True,True,True,,True,,3088,3090,9334,9336,,農業,"yes,yes,yes,yes,yes,yes,yes,yes,yes,yes",,,,,,,,,
3938,881742.0,ヴェッテルン湖,産業,78,5,鉱業,78,8,鉱業,78,7,78,10,True,True,True,True,True,,4003,4005,12760,12762,,鉱業,"yes,yes,yes,yes,yes,no,yes,no,yes,yes",,,,,,,,,
3939,399336.0,ヴェルター湖,周囲長,42,78,1.5キロメートル,42,285,1.5キロメートル,42,87,42,294,,,,,True,,2352,2361,6742,6751,,15キロメートル,"no,no,no,no,no,no,no,no,no,yes",,,,,,,,,
3940,399336.0,ヴェルター湖,幅,42,65,16キロ,42,272,16キロ,42,69,42,276,True,,,,,,2339,2343,6729,6733,,16キロ,"yes,yes,no,yes,yes,yes,no,no,yes,no",,,,,,,,,
3941,399336.0,ヴェルター湖,幅,42,65,16キロメートル,42,272,16キロメートル,42,73,42,280,,True,True,True,True,,2339,2347,6729,6737,True,16キロメートル,"yes,yes,yes,yes,yes,yes,no,no,yes,yes",,,,,,,,,
3942,399336.0,ヴェルター湖,面積,37,0,19.39 km2,37,0,"19.39 <a href=""/index.php/%E5%B9%B3%E6%96%B9%E3%82%AD%E3%83%AD%E3%83%A1%E3%83%BC%E3%83%88%E3%83%AB"" title=""平方キロメートル"">km<sup>2",37,9,37,125,True,True,True,True,True,True,2204,2213,4938,5063,True,1939 km2,"yes,yes,yes,yes,yes,yes,yes,yes,yes,yes",,,,,,,,,
3943,399336.0,ヴェルター湖,面積,42,52,19平方キロメートル,42,259,19平方キロメートル,42,62,42,269,True,True,True,True,True,,2326,2336,6716,6726,True,19平方キロメートル,"yes,yes,yes,yes,yes,yes,yes,yes,yes,yes",,,,,,,,,
3944,399336.0,ヴェルター湖,長さ,42,76,1～1.5キロメートル,42,283,1～1.5キロメートル,42,87,42,294,,True,,,True,,2350,2361,6740,6751,True,1～15キロメートル,"yes,yes,yes,yes,yes,yes,yes,yes,no,no",,,,,,,,,
3945,399336.0,ヴェルター湖,平均水深,39,0,41.9 m,39,0,41.9 m,39,6,39,6,True,,True,True,True,,2227,2233,5490,5496,True,419 m,"yes,yes,yes,yes,yes,yes,no,yes,yes,yes",,,,,,,,,
3946,399336.0,ヴェルター湖,座標・緯度,39,0,41.9 m,39,0,41.9 m,39,6,39,6,,True,,,,,2227,2233,5490,5496,,419 m,"no,no,no,no,no,no,no,no,no,no",,,,,,,,,
3947,399336.0,ヴェルター湖,水面標高,40,0,439  m,40,0,439  m,40,6,40,6,True,True,True,True,True,True,2238,2244,5720,5726,True,439  m,"yes,yes,yes,yes,yes,yes,yes,yes,yes,nan",,,,,,,,,
3948,399336.0,ヴェルター湖,周囲長,42,40,50キロメートル,42,247,50キロメートル,42,48,42,255,True,True,True,True,True,,2314,2322,6704,6712,True,50キロメートル,"yes,yes,yes,no,yes,yes,yes,yes,yes,yes",,,,,,,,,
3949,399336.0,ヴェルター湖,成因,38,0,85.2 m,38,0,"85.2 <a href=""/index.php/%E3%83%A1%E3%83%BC%E3%83%88%E3%83%AB"" title=""メートル"">m",38,6,38,77,,True,,,,,2217,2223,5241,5318,,852 m,"no,no,no,no,no,no,no,no,no,no",,,,,,,,,
3950,399336.0,ヴェルター湖,最大水深,38,0,85.2 m,38,0,"85.2 <a href=""/index.php/%E3%83%A1%E3%83%BC%E3%83%88%E3%83%AB"" title=""メートル"">m",38,6,38,77,True,,True,True,True,True,2217,2223,5241,5318,True,852 m,"yes,yes,yes,yes,nan,yes,yes,yes,yes,yes",,,,,,,,,
3951,399336.0,ヴェルター湖,別名,43,18,Klagenfurt,43,140,Klagenfurt,43,28,43,150,,,,True,,,2394,2404,6906,6916,,Klagenfurt,"no,no,no,no,no,no,yes,no,no,no",,,,,,,,,
3952,399336.0,ヴェルター湖,湖岸の地域区分,43,18,Klagenfurt,43,140,Klagenfurt,43,28,43,150,True,True,,,True,,2394,2404,6906,6916,,Klagenfurt,"yes,yes,yes,no,yes,no,yes,no,yes,yes",,,,,,,,,
3953,399336.0,ヴェルター湖,別名,42,7,Wörthersee,42,20,Wörthersee,42,17,42,30,True,,,True,True,,2281,2291,6477,6487,True,Wörthersee,"no,yes,yes,yes,yes,yes,yes,yes,yes,no",,,,,,,,,
3954,399336.0,ヴェルター湖,動物,42,7,Wörthersee,42,20,Wörthersee,42,17,42,30,,True,,,,,2281,2291,6477,6487,,Wörthersee,"no,no,no,no,no,no,no,no,no,no",,,,,,,,,
3955,399336.0,ヴェルター湖,国,36,0,オーストリア,36,91,オーストリア,36,6,36,97,True,True,True,True,True,,2196,2202,4707,4713,True,オーストリア,"yes,yes,yes,yes,yes,no,yes,yes,yes,yes",,,,,,,,,
3956,399336.0,ヴェルター湖,国,42,19,オーストリア,42,127,オーストリア,42,25,42,133,True,True,True,True,True,,2293,2299,6584,6590,True,オーストリア,"yes,yes,yes,yes,yes,yes,no,yes,yes,yes",,,,,,,,,
3957,399336.0,ヴェルター湖,所在地,36,0,オーストリア,36,91,オーストリア,36,6,36,97,,True,,,,,2196,2202,4707,4713,,オーストリア,"yes,yes,yes,yes,yes,yes,yes,yes,yes,yes",,,,,,,,,
3958,399336.0,ヴェルター湖,国内位置,42,19,オーストリア南部,42,127,オーストリア</a>南部,42,27,42,139,,True,True,,True,,2293,2301,6584,6596,True,オーストリア南部,"yes,yes,yes,yes,yes,no,yes,yes,yes,yes",,,,,,,,,
3959,399336.0,ヴェルター湖,所在地,43,9,クラーゲンフルト,43,127,クラーゲンフルト,43,17,43,135,True,,,,,,2385,2393,6893,6901,,クラーゲンフルト,"no,no,yes,no,yes,yes,no,yes,yes,yes",,,,,,,,,
3960,399336.0,ヴェルター湖,湖岸の地域区分,43,9,クラーゲンフルト,43,127,クラーゲンフルト,43,17,43,135,True,True,,,True,,2385,2393,6893,6901,,クラーゲンフルト,"yes,yes,yes,no,yes,yes,yes,yes,yes,no",,,,,,,,,
3961,399336.0,ヴェルター湖,所在地,42,28,ケルンテン州,42,231,ケルンテン州,42,34,42,237,True,True,True,True,True,,2302,2308,6688,6694,True,ケルンテン州,"yes,yes,yes,yes,yes,yes,yes,yes,yes,yes",,,,,,,,,
3962,399336.0,ヴェルター湖,所在地,43,0,ケルンテン州,43,7,ケルンテン州,43,6,43,13,True,,,,,,2376,2382,6773,6779,,ケルンテン州,"yes,yes,yes,yes,yes,yes,yes,no,no,yes",,,,,,,,,
3963,399336.0,ヴェルター湖,湖岸の地域区分,42,28,ケルンテン州,42,231,ケルンテン州,42,34,42,237,,True,True,True,,,2302,2308,6688,6694,,ケルンテン州,"yes,yes,yes,yes,yes,yes,no,yes,yes,yes",,,,,,,,,
3964,399336.0,ヴェルター湖,湖岸の地域区分,43,0,ケルンテン州,43,7,ケルンテン州,43,6,43,13,,True,,,True,,2376,2382,6773,6779,,ケルンテン州,"yes,yes,yes,yes,yes,yes,yes,yes,yes,yes",,,,,,,,,
3965,399336.0,ヴェルター湖,別名,42,0,ヴェルター湖,42,6,ヴェルター湖,42,6,42,12,,,,True,,,2274,2280,6463,6469,,ヴェルター湖,"no,yes,no,no,no,no,no,no,no,no",,,,,,,,,
3966,399336.0,ヴェルター湖,成因,42,74,南北1～1.5キロメートルの東西に細長く広がる小さな湖,42,281,南北1～1.5キロメートルの東西に細長く広がる小さな湖,42,101,42,308,,,,True,,,2348,2375,6738,6765,,南北1～15キロメートルの東西に細長く広がる小さな湖,"no,no,no,no,no,no,no,no,yes,no",,,,,,,,,
3967,399336.0,ヴェルター湖,産業,43,42,工業,43,164,工業,43,44,43,166,,,,,True,,2418,2420,6930,6932,,工業,"no,no,no,yes,yes,yes,no,yes,yes,no",,,,,,,,,
3968,399336.0,ヴェルター湖,水質（淡水・汽水）,41,0,淡水,41,0,淡水,41,2,41,2,,True,True,True,True,True,2249,2251,5895,5897,True,淡水,"yes,yes,yes,nan,yes,yes,yes,yes,yes,yes",,,,,,,,,
3969,399336.0,ヴェルター湖,種類,42,100,湖,42,307,湖,42,101,42,308,True,True,True,True,True,,2374,2375,6764,6765,True,湖,"no,yes,yes,no,yes,yes,yes,no,yes,yes",,,,,,,,,
3970,399336.0,ヴェルター湖,種類,43,98,湖,43,220,湖,43,99,43,221,,True,True,True,True,,2474,2475,6986,6987,True,湖,"nan,yes,yes,yes,no,yes,yes,yes,yes,yes",,,,,,,,,
3971,399336.0,ヴェルター湖,長さ,42,77,～1.5キロメートル,42,284,～1.5キロメートル,42,87,42,294,,,True,,,,2351,2361,6741,6751,,～15キロメートル,"yes,yes,yes,yes,yes,no,yes,yes,yes,yes",,,,,,,,,
3972,1050701.0,一碧湖,面積,42,0,0.23[1] k,42,0,"0.23<sup id=""cite_ref-biodic_1-0"" class=""reference""><a href=""#cite_note-biodic-1"">&#91;1&#93;</a></sup> <a href=""/index.php/%E5%B9%B3%E6%96%B9%E3%82%AD%E3%83%AD%E3%83%A1%E3%83%BC%E3%83%88%E3%83%AB"" title=""平方キロメートル"">k",42,9,42,216,,True,,,,,2626,2635,7480,7696,,023[1] k,"yes,yes,no,yes,yes,yes,yes,yes,yes,nan",,,,,,,,,
3973,1050701.0,一碧湖,面積,42,0,0.23[1] km2,42,0,"0.23<sup id=""cite_ref-biodic_1-0"" class=""reference""><a href=""#cite_note-biodic-1"">&#91;1&#93;</a></sup> <a href=""/index.php/%E5%B9%B3%E6%96%B9%E3%82%AD%E3%83%AD%E3%83%A1%E3%83%BC%E3%83%88%E3%83%AB"" title=""平方キロメートル"">km<sup>2",42,11,42,223,,,True,True,True,True,2626,2637,7480,7703,True,023[1] km2,"yes,yes,yes,yes,yes,yes,yes,yes,yes,yes",,,,,,,,,
3974,1050701.0,一碧湖,幅,41,63,139.10556,41,834,139.10556,41,72,41,843,,True,,,,,2461,2470,6242,6251,,13910556,"no,no,nan,no,nan,no,nan,nan,no,nan",,,,,,,,,
3975,1050701.0,一碧湖,幅,41,139,139.10556,41,1659,139.10556,41,148,41,1668,,True,,,,,2537,2546,7067,7076,,13910556,"nan,no,no,no,no,nan,no,nan,nan,no",,,,,,,,,
3976,1050701.0,一碧湖,座標・経度,41,63,139.10556,41,834,139.10556,41,72,41,843,,,,,True,,2461,2470,6242,6251,,13910556,"yes,nan,yes,nan,nan,yes,nan,yes,yes,nan",,,,,,,,,
3977,1050701.0,一碧湖,座標・経度,41,139,139.10556,41,1659,139.10556,41,148,41,1668,,,,,True,,2537,2546,7067,7076,,13910556,"yes,yes,nan,nan,nan,yes,nan,yes,nan,yes",,,,,,,,,
3978,1050701.0,一碧湖,水面標高,46,0,185[,46,0,"185<sup id=""cite_ref-biodic_1-4"" class=""reference""><a href=""#cite_note-biodic-1"">&#91;",46,4,46,86,,True,,,,,2677,2681,8977,9063,,185[,"no,yes,yes,no,yes,yes,yes,no,yes,yes",,,,,,,,,
3979,1050701.0,一碧湖,水面標高,46,0,185[1],46,0,"185<sup id=""cite_ref-biodic_1-4"" class=""reference""><a href=""#cite_note-biodic-1"">&#91;1&#93;",46,6,46,92,,True,,,,,2677,2683,8977,9069,,185[1],"yes,yes,yes,yes,yes,yes,yes,no,yes,yes",,,,,,,,,
